id,itjuzi_id,name,position,weibo,brief,address,company,school,intustry
241,1101,冉立之,起源资本 创始合伙人,http://weibo.com/ranlizhi,冉立之，起源资本创始人。中国人民大学经济学学士，曾任清科集团旗下清科资本CEO；参与创办Amovo巧克力和创业邦等多家公司。,"北京,朝阳区",,中国人民大学,"互联网 , 移动互联网 , 本地生活 , 教育 , 金融 , 文化娱乐体育 , 硬件 , 游戏 , 电子商务 , 企业服务"
242,1067,金戈,中国远镜连锁成长基金 投资总监,,"金戈，中国远镜连锁成长基金投资总监。2005年本科毕业于清华大学自动化系本科。
2012年，以前三名的成绩毕业于清华大学工商管理学硕士（MBA），在学期间获全国（港澳台地区）MBA案例分析大赛总冠军并最佳选 手。
2005年起即从事资本运作相关事宜，先后在两家知名上市公司的证券与投资部门就任，并积累了 丰富的IT企业市场与投资管理经验、 商业地产企业并购与投资管理经验、连锁企业财务与管理经验。
拥有丰富的并购管理与执行经验，参与并完成超过40亿元人民币总交易金额的多个国内与跨国股权投资与并购项目。
在GIC控股的阳光新业工作期间，作为项目投资经理完成与家世界集团的并购交易。 曾完成过多个商业地产、仓储地产等多个项目的独立调查、判断和投资交易，以及TMT领域电信增值运营、移动互联软件、系统集成与开发、软件外包、 软件培训、移动终端设计制造等多个企业项目的独立调查、判断与交易。 深入了解中国深沪两市上市公司运作规则。","北京,朝阳区",,清华大学,"互联网 , 移动互联网 , 本地生活 , 电子商务 , 企业服务"
243,1068,赵翔,中国远镜连锁成长基金 投资副总监,,"赵翔，中国远镜连锁成长基金投资副总监。2005年毕业于清华大学电子工程系，获工学学士学位。其后在多家外资科技公司就职。
2010年进入清华大学经济管理学院攻读工商管理硕士（MBA），在学期间参队获全国（港澳台地区）MBA案例分析大赛总冠军。
2012年赴美国加州大学戴维斯分校学习，以全优成绩完成学业。
自2005年进入高科技行业以来，依托公司强大的技术实力，深入中国市场制订了适合本地环境的多种市场策略，从产品内部设计决策与外部公开活 动安排大大推动企业产品的市场拓展。业余时间，基于自身市场研究经验，帮助美国Archronix、中国龙芯等多家企业设计并完成市场推广策略。
自2010年进入投资领域学习以来，曾帮助多家投资机构完成项目的背景研究和调查。积累了丰富的项目管理，市场分析与投资决策经验。
2013年加入远镜连锁成长基金，依托既有市场研究与投资分析经验，重点关注连锁加盟行业。","北京,朝阳区",,清华大学,"互联网 , 移动互联网 , 本地生活 , 电子商务"
244,1070,伍朝阳,力鼎资本 董事长,http://weibo.com/u/1894568610,伍朝阳，力鼎资本董事长、创始合伙人，先后供职于君安证券、国泰君安证券、百瑞信托。1992年加入君安证券，曾任君安证券投资银行部副总经理、国泰君安证券资产管理总部副总监。,"北京,西城区",国泰君安,,"互联网 , 移动互联网 , 医疗健康 , 环保能源 , 本地生活 , 硬件 , 电子商务"
245,1071,高凤勇,力鼎资本 CEO,http://weibo.com/u/1400886827,高凤勇，力鼎资本高级合伙人兼首席执行官，1992年加入中国投资银行，曾在南方证券、百瑞信托等任职，主要关注消费服务、医疔与环保。,"上海,长宁区",,,"医疗健康 , 环保能源 , 本地生活 , 电子商务"
246,1069,何英圻,九易资本 创始人,http://weibo.com/taiwansteven,何英圻，九易资本创始人、董事长。1998年开始涉足电子商务，曾经多次在该领域创业成功，连续创业者。何先生的第一家公司创造了台湾最大的C2C网站（www.ubid.com.tw）和B2C网站（www.bid.com.tw)，他们2002年被ebay收购；在eBay关闭了B2C网站之后，何先生和他的团队从eBay离开，并建立另一个专注于B2C业务的公司“兴奇科技”。该公司获得空前成功，并再次成为2007年台湾交易量和交易额最大的B2C公司。 2008年，该公司被雅虎并购。并购后，何先生被聘为雅虎奇摩(台湾)电子商务集团总裁。,"台湾,台北市","雅虎 , eBay易趣",台湾清华大学,"互联网 , 移动互联网 , 电子商务"
247,1072,张学军,力鼎资本 首席投资官,,张学军，力鼎资本首席投资官、创始合伙人，先后供职于君安证券、国泰君安证券，曾任国联安德盛小盘精选证券投资基金基金经理。主要关注节能环保领域。,"北京,西城区",国泰君安,,"环保能源 , 制造业 , 本地生活 , 电子商务"
248,1073,曹元涛,力鼎资本 高级副总裁,,曹元涛，力鼎资本高级副总裁。曾供职于厚朴投资，任厚朴投资副经理/金融行业分析员，2011年8月加入力鼎资本；曾在金融行业、消费服务行业、医疗健康行业从事过多项私募投资；毕业于南开大学，曾在日本早稻田大学留学多年，拥有南开大学金融学博士学位。,"北京,西城区",,"南开大学 , 早稻田大学","医疗健康 , 本地生活 , 金融 , 电子商务"
249,1074,吕晓彤,力鼎资本 高级副总裁,,吕晓彤，力鼎资本高级副总裁。曾任华龙证券投资银行部高级经理； 曾主导和参与大禹节水股份公司（300021），山西振东制药股份有限公司（300158）的上市工作以及全峰快递、北极绒等公司的股权投资工作；拥有北京理工大学学士学位和香港中文大学工商管理学硕士学位。,"北京,西城区",,"北京理工大学 , 香港中文大学","医疗健康 , 本地生活 , 电子商务"
250,1075,马洪涛,力鼎资本 研究主管,,马洪涛，力鼎投资研究主管、投委会秘书。历任华为技术有限公司公司客户经理、健桥证券证券股份有限公司高级行业研究员；曾参与北京探路者、深圳兴森科技、北京天壕节能、重庆天圣制药等多个项目的投资，具有行业研究及公司投资价值分析经验；浙江大学材料学学士、管理工程硕士。,"北京,西城区",华为,浙江大学,"互联网 , 移动互联网 , 本地生活 , 电子商务"
251,1076,北川伸明,CA创投/CyberAgent（国内） 管理合伙人,http://weibo.com/kitagawan,北川伸明，CA创投中国区管理合伙人。1995年-2006年任职于NTT DoCoMo；2006年6月至今任职于CA创投。2008年6月北京事务所成立后就任中国事务所总代表，管辖公司海外投资事业部（中国、越南）。曾获Georgetown University MBA学位，日本一桥大学学士学位。,"北京,朝阳区",,乔治城大学,"互联网 , 移动互联网"
252,1077,王燕婷,CA创投/CyberAgent（国内） 投资经理,http://weibo.com/u/1835845770,"王燕婷，CA创投中国区投资经理。2002年赴日留学，日本御茶水女子大学研究生毕业；归国后曾在日本综合出版社讲谈社负责书籍漫画版权的对华销售及版权管理。
后在艾瑞咨询集团担任海外市场开拓及销售，从事海外互联网企业针对中国市场的电商及营销等咨询工作。2013年底加入CA创投，负责北方地区初创企业的投资工作。","北京,朝阳区",艾瑞,,"互联网 , 移动互联网 , 本地生活 , 电子商务"
253,1081,周朝明,九盈投资 创始合伙人,,"周朝明，九盈投资创始合伙人。周朝明博士拥有丰富的企业投融资、创办运营公司等经验；他是巨通电子 3G通信软件、九冠数码3D休闲游戏、破车族汽车后市场服务平台的主要投资方，并参与投资万国商业网、英国Escapism Media娱乐多媒体、遨乐网、关系网、跑Fit、威天汽车、和英国Storm手表中国总代理等项目。

    周博士曾在美国GE公司和Langley航空航天局从事科研工作，并担任过大学教职。他曾在美国联合技术公司任职中国科技项目总监，为公司在中国创立外商独资科研机构，是联合技术中国研究中心的首任董事总经理，负责管理在中国的科技投资，并获得美国联合技术公司科技副总裁特殊成就奖。

    周博士创立的九盈投资长期关注TMT及汽车服务领域的投资及企业战略，他最近参与的一个PE管理基金专注于现代服务业，包括汽车消费、旅游和文化等商业主题。周博士在美国获得机械工程硕士及应用物理博士学位，并拥有美国MIT Sloan管理学院的科技管理硕士学位。他是上海MIT同学会副会长及秘书长、上海欧美同学会第八届理事、上海市侨联青年委员会第五届理事会委员、上海市长宁区第三届侨联委员、同济大学管理学院顾问教授、天使投资机构AngelVest会员、以及博济科技园的火炬创业导师。","上海,徐汇区",通用电气,麻省理工学院MIT,"互联网 , 移动互联网 , 制造业 , 本地生活 , 游戏 , 电子商务"
254,1078,钟绍峰,CA创投/CyberAgent（国内） 投资经理,http://weibo.com/u/5153271314,"钟绍峰，CA创投中国区深圳公司投资经理。毕业于深圳大学,在学校一直活跃于创业活动与创业比赛，同时是深大ASES（亚太地区企业家协会）的创始人。曾撰写过不少于7份商业计划书,参与过3家初创公司的策划。
2011年到2013年,两年时间创办和运营爱兼职网Lovingjob.com，精通互联网开发、运营和营销等技术。2013年加入英文演讲NGO组织Toastmaster，曾担任深圳中区公关负责人，精通活动策划、推广和会议培训等等。
2013年进入创投领域,一直关注和热衷于TMT,智能硬件项目,人生目标是寻找和培育下一个伟大的企业。","广东,深圳",,深圳大学,"互联网 , 移动互联网 , 硬件"
255,1082,孔彦文,深圳红十三投资 合伙人,,孔彦文，红十三创始合伙人，桂林康圣科技有限责任公司总经理，桂林山里来农业公司总经理。,"广西,桂林",,,农业
256,1080,王悦,恺英网络 CEO,http://weibo.com/p/1005051748173462,王悦，上海恺英网络创始人、CEO，天使投资人。,"上海,浦东新区",,,"互联网 , 移动互联网 , 游戏"
257,1083,黄海鹰,深圳红十三投资 合伙人,,黄海鹰，红十三合伙人，回家湘餐饮连锁有限公司总经理。,"广东,中山",,,"农业 , 电子商务"
258,1049,盛希泰,洪泰基金 创始合伙人,,盛希泰，洪泰基金创始人、国富资本创始合伙人、资深投资银行专家、天使投资人、清华大学水木清华种子基金管理合伙人、南开允能创业商学院理事长、中华全国青联常委并金融界别秘书长、中央国家机关青联副主席等多种身份，具有二十年金融行业实践及管理经验，曾任华泰联合证券有限责任公司董事长,"北京,朝阳区",,,"互联网 , 移动互联网 , 本地生活 , 金融 , 文化娱乐体育 , 游戏"
259,1050,葛剑秋,衡锐资本 创始人,http://weibo.com/u/2268890330,葛剑秋，衡锐资本创始合伙人、资深医药从业人士。1970年8月出生。曾任上海实业联合集团股份有限公司董事会秘书、助理总经理，国浩律师事务所律师，法国巴黎银行上海代表处高级副总裁，瑞银证券（亚洲）上海代表处执行董事兼负责人等职。2010年3月任上海医药集团股份有限公司董事局秘书、副总裁，而后离职。,"上海,黄浦区","法国巴黎银行BNP , UBS瑞银","哥伦比亚大学 , 华东政法大学",医疗健康
260,1051,石宏,红石诚金 董事长,,"石宏，北京红石诚金创业投资管理公司董事长/首席合伙人、欧美同学会企业家联谊会副会长兼秘书长。曾任：景林基金合伙人(PE/VC基金, 近年多个公司上市报会; 作为管委会及投决会委员/TMT行业负责人，直接参与了十亿人民币二期/一亿美元基金融资以及基金管理体系和决策流程的制定); 景图投资公司管理合伙人（TMT早期VC，已投公司在业内均享有知名度）；华立通信集团CEO（收购飞利浦CDMA后企业整合及产业战略投资，领导中国最早CDMA/TD手机及芯片团队,获杰出美国亚裔企业家奖)；综艺股份董事（投资南大苏富特（香港上市）、中科院龙芯）；互联网公司虚拟大道创业合伙人/天使投资人（微软创始人Paul Allen上市公司高价收购）；贝尔实验室/朗讯研究员(世界水平通信系统的研制，参与国际标准制定)；哥伦比亚大学研究员（中科院周光召院长推荐，哥大李政道教授邀请）。在TMT（技术/媒体/通信）领域具有20多年技术创新，企业高管，成功创业，从天使到上市投资丰富经验的资源整合型投资人。","北京,朝阳区","阿尔卡特朗讯 , AT&T;","中科院 , 哥伦比亚大学 , 北京交通大学 , 美国东北大学","互联网 , 移动互联网 , 教育 , 金融 , 文化娱乐体育 , 硬件 , 电子商务 , 企业服务"
